staged_name,class,class_dir,source,family,source_commit,source_path,sha256,phash,width,height,group_id,split,in_balanced
wpldd__WPLDD_Healthy__zc1478.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1478.jpg,882bb0f35d7dda3e99d2934323860d61ef3347555d6e1b1f59fca2dafb629d9d,81fcf81f7e0fffc07ffc0fc0407f03fc701f07f0200f0ff0f0073fc0f0070bc0,400,400,2676,train,0
wpldd__WPLDD_Healthy__zc1479.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1479.jpg,b945ffbb82b66c377b4f531c035b5fffbfac24a98dedb865cc867667dd1037db,d6aa9ab4a569a54a49544a95ab55aab5aaad2651895555ab96bb296bab5554d2,400,400,2677,validation,0
wpldd__WPLDD_Healthy__zc148.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc148.jpg,a37102085d12958145975627c6862989053fc0d9f920972bcfd189fc456ba31f,d55aaa552ab55aaa356a554a155515552aadaa523eaa2aaab6d25d5535552f55,400,400,2678,train,1
wpldd__WPLDD_Healthy__zc1480.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1480.jpg,af5dcbb8e16a320e5bba239922d8f5b0622685665e2d38324624b0d9cc24d9b3,81c0e000f81eff037f8007f0f07e41fef03f001ffe017fc0f5000fe0fd40feff,400,400,2679,train,0
wpldd__WPLDD_Healthy__zc1481.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1481.jpg,5b254196a940a13f62f1543a008d08796cda0822e7d53fe3ff6f705f5665e585,839ecffcf060e0e3f807083f1f181f87ffc0ffc0fce0fc00f01e021f071f0be0,400,400,2680,train,0
wpldd__WPLDD_Healthy__zc1482.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1482.jpg,6dfa80ae81987d358f4a8c55360e5b6f67a3a3f2b2b6c6f6818c298abb5de844,d654b56a2d554b56aa9556b5ad29524aaa9655adab4b54b6a95a5625a15a569c,400,400,2681,train,1
wpldd__WPLDD_Healthy__zc1483.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1483.jpg,27a84231e1f18f0837552c1b22f98e45cc0f4ad614bb177cea770dd11b8465dc,d5adad522ad54aad16aa556aa5565755ad5552b5acea52aaaa8a55aa28565745,400,400,2682,validation,0
wpldd__WPLDD_Healthy__zc1484.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1484.jpg,97f49e6d189306c09a222d370c948121d749da80059d961e4b6fd7eef2f7856a,83e0c0ff703f0c07fe071000ff8007e0ffc0007efff8001fff00007fffdcf837,400,400,2683,train,0
wpldd__WPLDD_Healthy__zc1485.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1485.jpg,4005073c6b2465590167a4bd2b6070cb1123109101c9df7b92c4604dd3a7aaef,d4a9ad55ad5aaad5ab55aaa5aab5aaaaaaab6aaabaaa6aaa54aa90aa4aaaaa10,400,400,2684,train,0
wpldd__WPLDD_Healthy__zc1486.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1486.jpg,4def1e614e1d2162d5135391c07a933606bd06493e15e72403f783c283928521,d5adad562b524ab536aa52aaa55a55552b55557555157aaaaaaa2aaaaaaa2aaa,400,400,2685,train,1
wpldd__WPLDD_Healthy__zc1487.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1487.jpg,25ce8c4b2128819aa8c3f47959e2967bb3616292d5d4bb8ce3cc634577c4ea17,d554aaad2aa554aa15555555aab522aaaaaa2ad675555555a5533ab5aaaa2e7a,400,400,2686,train,0
wpldd__WPLDD_Healthy__zc1488.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1488.jpg,929a7f8a3d79fc89f51539e4a6c2becfc402c3c594d4bf7ba98ba2ee8eedcb37,8778cff8e0c3e1cff807187f3e301f0fff8ef781f9c1e000e400043c0ffc07c3,400,400,2687,validation,1
wpldd__WPLDD_Healthy__zc1489.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1489.jpg,407324a4929ccf80136a8ef9495773a4de3e91db9ba21e8f13ea931f993a9c4f,803ffc007c01fff0fff0fffffffc01ff3dff00ffe4000001c0000000bf98fe80,400,400,2688,train,0
wpldd__WPLDD_Healthy__zc149.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc149.jpg,b81e2bad486508663a0c3fab8d4498468048be4029a9ada2c6e4fd50125817d2,d555aaaa2d55aaaa2aaa72aa2aaa555562aa5555aaaa5555aaad55eaaaaa555a,400,400,2689,validation,0
wpldd__WPLDD_Healthy__zc1491.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1491.jpg,39032dc0482a32a1abba6154019784a8247f79f4ef8ff8e1ddc33ecaec5ac1fa,d694a56b2b52aad52ab5aaad2aab6aaa156a556a555a554a55544b6aa4a5aafa,400,400,2690,train,1
wpldd__WPLDD_Healthy__zc1492.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1492.jpg,611eea054824514c2e203d84f4613955446a9bc9bac0ae27ed0b6dcbd05e5080,8003ff007f800fffffff7e8f7fff000000070000a0241800a100ef6affffffff,400,400,2691,train,0
wpldd__WPLDD_Healthy__zc1493.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1493.jpg,56fe28b238aedd2cdf7d4ee47dc87ff4070bf80211bfc426ca119d303bdd7b50,80f0f8077f801fe0f1ff0fff7e1f0000f8000080ff0000fefe0303ffffff007f,400,400,2692,test,0
wpldd__WPLDD_Healthy__zc1494.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1494.jpg,da7260a6b91aa380c29e6aee41d4d5c4bcb702691a35e0d2e2b4d1c02b50e9d8,80e0f80f7fc05ff870ff06074000500072000ff8f0ff7fff5bff16fff8010fc0,400,400,2693,train,0
wpldd__WPLDD_Healthy__zc1495.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1495.jpg,b832d0571e8e4ae53f3b9f41345ad42795b2a16a465153901f007a28983c88c3,d2abb4a5ad2bab4ba2564955a5555552a54a529aaeaa52aaa8ab52adaaad56b5,400,400,2694,train,1
wpldd__WPLDD_Healthy__zc1497.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1497.jpg,e22b0f3b95af65dfedbbed8965a50ae65f8ce74dfcbbaf47fc392a3a3d68f6f8,d5aaad5a2ad50aa92aaa0aaa2aab2aaa05ab14aa15aa55aa55eb55ffa5fd0aad,400,400,2695,train,0
wpldd__WPLDD_Healthy__zc1498.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1498.jpg,deba0d2a7afe4f30bc772697e3d5f42c443d55ae7404ecb09e302b05c36792a8,d5adad552b5a4ab522aa54aa155a55555555195557d55daaa6fa2aeaa2aa0aaa,400,400,2696,test,0
wpldd__WPLDD_Healthy__zc1499.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1499.jpg,822d2fb3a51dd8aa225cfbd3482fd76a81c3af5cac154533c007c9d2aa3100ae,80fef00ffc07ffc0ff000ff8ff8003fcff00003fffe0011fffc0007fff800003,400,400,2697,test,1
wpldd__WPLDD_Healthy__zc15.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc15.jpg,15bcd87577cd2890c8f7f7bd9b750a7494c5c1de13a66266e82367dc9d9c30de,d5b5ad5a2ad50aad04aa156a0556015500d50d5756f5255a17574afeafbd0aff,400,400,2698,train,1
wpldd__WPLDD_Healthy__zc150.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc150.jpg,0bfefc9826c05a1e4e3ed65848ae36a878ab92bd700641bf3cf144230d5f5406,87ffe0fcf81f7f07ffc03fc0fc7007c0f0f8001ee00f01e3f03f000ff01f0387,400,400,2699,train,0
wpldd__WPLDD_Healthy__zc1500.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1500.jpg,a361fcb1ccb3bb43547dd96d0b76191cdb3f9a96bd6b2101738b5cf76772b72e,d5adb5562d564a55ab550aa5aaad56aba94a156aa955554aacec05eaaaae52aa,400,400,2700,validation,0
wpldd__WPLDD_Healthy__zc1501.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1501.jpg,2ad25661e4096569703ef11db1ee8cc7e3b8e9ff33dca6818372494d1736aa2b,81e0e01f781f7f01ff007fe0fff87ffcf47f7bfefc035f60f8001f4005000000,400,400,2701,test,0
wpldd__WPLDD_Healthy__zc1502.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1502.jpg,08f1034e16aeb19f228576bdd795eec0e284d16f8a8dac716ad27377485da60a,d52aa5562ad5ab52aaa5aaa9aaa9aaaaaaaa8ab5756a5355556b529555625556,400,400,2702,train,0
wpldd__WPLDD_Healthy__zc1503.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1503.jpg,e8da78bcb9bcfad620f3712d5bacd65551e8dde0353e195b8e9286994ab3982f,d5aaa55a2a552aa5aaab0aad2aa5aab5ab572ad5a95a43aa55aa55aa955a5556,400,400,2703,validation,1
wpldd__WPLDD_Healthy__zc1504.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1504.jpg,1caf0357184b2dd6a7262ae07b4220ff34620511930ee8dd3054d5b179408367,d5a9a555a9524ab5aaa955aaaaaa555aaab55555a6a95554aaaa5555aa955555,400,400,2704,train,1
wpldd__WPLDD_Healthy__zc1505.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1505.jpg,8a8e758f3e589588dbf4b1c3f0e83421d8845d7491e6075e9199523ce5ca8761,8000fe007fc00ffffffffe893fff40fc30030000a03c0000ffd0fc204fdd37ff,400,400,2705,validation,0
wpldd__WPLDD_Healthy__zc1506.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1506.jpg,7382170045047ae83401a8605391488c9db5438bb1b25833f3cffc7f217cde7f,807cfc037fe007ff403f70015c0037f84fff0fff443f0380c8001500f25f7fff,400,400,2706,test,0
wpldd__WPLDD_Healthy__zc1507.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1507.jpg,2ac45ee04435bc87ddeb3891dc8e5140f86b64fb1e7bc1dcff951b0a557a1d11,8070f000fc073f80ffe007fcffff007fff830007ff00003efff0001ffffe0003,400,400,2707,train,0
wpldd__WPLDD_Healthy__zc1509.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1509.jpg,1bf48261369f4cbaca9c0e1b669e01e322f62c430f7f86aae5853be326a95bcc,8081f01f7f005ff0fffe7fff7fff5ffdf0fe0783e001000040010000f8077e0f,400,400,2708,train,0
wpldd__WPLDD_Healthy__zc151.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc151.jpg,ca64bf6697542b204d5134e3136fd515c322249017b632204f995e0afbef095d,87c7e0fcf07e3c1ffc077e03fe001fc1ffe00f5ffc980f7bff000581f8000280,400,400,2709,test,1
wpldd__WPLDD_Healthy__zc1510.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1510.jpg,5da3c129e284aba79b2d8d824872051a8c5839385b2fce3c2f585eb2a6d59e8b,d52aa5552b544aadaaaa552aaaaa5556aad54d95aaad5554aaa35555b5d55155,400,400,2710,test,0
wpldd__WPLDD_Healthy__zc1511.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1511.jpg,a422f79e29f8297b0256a3a4aeb87783419de231be547f20de687b48411a80e9,87bfe1fff0f8fe3eff8fff83ffc0ff00f800fe00f8007c00f0007801e000f807,400,400,2711,train,1
wpldd__WPLDD_Healthy__zc1512.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1512.jpg,76289c71d16cbd5b3f06ed96e1988f94f5f96532db650e9d40773a3315248e15,d5a9ad552b5a6ab52aaa56aaa54a555665555555355555a9b2ba555aaaaa262c,400,400,2712,train,0
wpldd__WPLDD_Healthy__zc1513.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1513.jpg,d15004cabb0fde180c0acef8279781c69e6c366b70e6c10ff71306ee4de2cfc2,d56aab552b55aaabaaad50aa2aab555a5554555525555555aa152aabaaabaaaa,400,400,2713,test,1
wpldd__WPLDD_Healthy__zc1514.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1514.jpg,bfa21544762423d4483d61880be47694231333d87ea4a40d9f74b0f106ac96cc,d552ad552b55aab516aa352a85aa25544aad555562f755aa2e565d5aab55552a,400,400,2714,train,0
wpldd__WPLDD_Healthy__zc1515.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1515.jpg,2b9fbd0387e63297ed952c7f50b2dbc5809f8a3c72315dbfe7f0a28a8046bb62,8007e0007c0f0f8003f0007ef00f1e00ffc003fcfcff070ffbff00f0ff7f0f9f,400,400,2715,train,1
wpldd__WPLDD_Healthy__zc1518.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1518.jpg,3b434ec792c65bf0b6e69977e31cc2d5d0db01a34b7be490dd77042b538705e2,8203e03c78073e03c7c003f0707e041fe1f31c1ce087600ffaf8e5fffe981ffe,400,400,2716,train,0
wpldd__WPLDD_Healthy__zc1519.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1519.jpg,b3a882fd3bdba015a98a8bbe1f2a2e627302fbb84b315cf5aad331a41aa039ce,81f8e000f01ffe0ffc03f801ff00f000ff803f00ffc0ff00ff0025fcfff807fc,400,400,2717,validation,1
wpldd__WPLDD_Healthy__zc152.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc152.jpg,b9a1fb12866fa517d47a33f8b76ff5bb4ee68ac9ba510b9faa58d093e1055929,803ff8017fc057fe5fff5fff77ff55ff507f41ff405f007840004000550011c0,400,400,2718,train,1
wpldd__WPLDD_Healthy__zc1520.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1520.jpg,1083d823e9dba0146566754aa80deb2d16b16bcbc73a93396f191589008f9c20,d54ab52a2b4a1a942aa9abaaaa92aab5aaada9ab2ad2aad5add5295595555555,400,400,2719,train,0
wpldd__WPLDD_Healthy__zc1521.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1521.jpg,e19772a3954bb05994810b9efede1e82b36c780e6184979fbc2c1c221f13246b,81c1f07e7c037f03fff01ffcffff0ffff07f0707f80300d0f80f0100fc000070,400,400,2720,validation,0
wpldd__WPLDD_Healthy__zc1523.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1523.jpg,cec2ea27e6a8da80ffcb03fa10b94728e3025faf1ca065ac7a7198c026a80d8c,d2cab5aaa52aab4aaa9aaa94aaad2aabaaab2a9aaa4a6ad589555a55d5555555,400,400,2721,train,0
wpldd__WPLDD_Healthy__zc1524.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1524.jpg,d1be740083b9d2c186495860077a56848d82f310218b404991b598af0688ad80,807ef801fe001fe0fff003ffffe000ffffff0003ffff00003fff000005fe5000,400,400,2722,train,1
wpldd__WPLDD_Healthy__zc1526.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1526.jpg,6b8e5346cf7a93d21361686c8409cc8eb3f26b5804cec28a7cba819197ff42d1,d554ad552ad5eaa52aaa555aaaaa5552aab5552aaa9554aaaaa954aaab5556ad,400,400,2723,train,0
wpldd__WPLDD_Healthy__zc1527.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1527.jpg,7ff5c6fa6b10fd540c32df533b83eb8b2e956c8ba9b6cc0071dad8accab88a93,80f8f8077f001ff87fff00fff80f0000f8000080f80000ffff9f03ffffa703fe,400,400,2724,train,0
wpldd__WPLDD_Healthy__zc1528.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1528.jpg,a44e6487931d7179e43b30155672df5d41fc9c1b7066965d374da9317d8db5e6,87c3e07c7c0fff01ff00ffc047e000e0003e03ff80ff003fa0ff0c1fe3e17e1e,400,400,2725,train,1
wpldd__WPLDD_Healthy__zc1529.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1529.jpg,d465f91bd82d9c3d74af39220760fb52a4d8c653014bf6df2c3c22dbd322148a,800ff0007fc0fc007ff85fffffffff9ffe1f7ff0fc0e1700c89f013000000000,400,400,2726,test,0
wpldd__WPLDD_Healthy__zc153.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc153.jpg,90153eff492a420557c06fdc6dd9e5ff63505012aae79a1f1318bf20064eb3f9,87c0c3f861f80e1fc0f83e3e7efcfff0e7c47ff01e000fe07fe05c00ffe00000,400,400,2727,train,0
wpldd__WPLDD_Healthy__zc1530.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1530.jpg,72faaba2a4eb1ff2b7a3355521335a5d74daf920f22fef74bcad6909d8e3f9a8,81f0e00778037f00ff007fe0f7fe03fce03f01fffc0f0f7ef92117ec4dc000c0,400,400,2728,validation,0
wpldd__WPLDD_Healthy__zc1532.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1532.jpg,70ea37dd4681dd845889734e8df482e1daa10ac36f2c7c665f30276dbdf694c4,d56aab552ad552ab156a555625554aa52aaa2aaa7eaa5553ae555155972d59aa,400,400,2729,train,0
wpldd__WPLDD_Healthy__zc1533.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1533.jpg,6ecf78231b15a139a8328dc138c2074806b20362a05df8304eb24d1abaa63c5c,800fff007fe00fffffff001ffffe0001ffe00000f6ff0000d7ff4000a7ffe000,400,400,2730,validation,1
wpldd__WPLDD_Healthy__zc1534.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1534.jpg,b05e5443309da75bb866fd02bd1b07b3875fa97afe03b552e2f2040bcb1bd49d,803fff007fc007ff401f000078007ffc7fff67ff00000000f9004ffffbff4e8b,400,400,2731,validation,0
wpldd__WPLDD_Healthy__zc1535.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1535.jpg,a3fa1dec74bb39225bcbf62af1dd4900d423f0d0bdbb8ef746fd6f3b51f7348b,81e0f000f807ff807fe007fcf03f00ffb0074017f70069fc9fe00bfcbe7807af,400,400,2732,train,1
wpldd__WPLDD_Healthy__zc1536.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1536.jpg,72f6edc933061c4e7230fe7cfbbd3ff527d01107938a86283ac90aa22a929e05,d4ada555ad4aaa55aad5aaadaaaf72aa6aaa52aa256a556a95545555a5551c45,400,400,2733,train,0
wpldd__WPLDD_Healthy__zc1537.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1537.jpg,a5546622cfc9184d905a4157bcfaad9c7f125ec6a28a37913fd3f989a728d9fa,8000f0003e0007f000fff81fff805ff867ff403f3f014fe0f0fc7fdfffc10490,400,400,2734,train,1
wpldd__WPLDD_Healthy__zc1538.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1538.jpg,f9584eeb634525bc43da40442177eb81a9bcb2b8cd47bc8b7a6f630401560e08,8000ffff7fff00ff40007e00f800ffff005f0734fdfd0000ffff00c0ffff0000,400,400,2735,train,0
wpldd__WPLDD_Healthy__zc1539.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1539.jpg,83d8b2970c80a1a2430752a79ff0b9b044bc2be6f549c77022f4788ef7f17323,8000ffc07fe0cfff407ff00000017f00007f7f00007f5e00f0007ffefbffffaf,400,400,2736,train,0
wpldd__WPLDD_Healthy__zc154.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc154.jpg,ae44eaeaf54e337c799a56ed314f53bbfaba1a944d8f15c7d742500f8753c490,81e3f01e7f03ffe07ffc1f3f40ff000f4000040040380003efe0ffc1fd7f1fff,400,400,2737,train,1
wpldd__WPLDD_Healthy__zc1540.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1540.jpg,8d7a28ce6f5149ce27565af366e759fa72c5d6abee69fef60a8ef766971fdd50,81c0f0007806ff807fe00ffcf07f00ff300f4580ff006df80fff0bfca41707bf,400,400,2738,train,0
wpldd__WPLDD_Healthy__zc1541.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1541.jpg,24e471dfde28769ee8dbce015147d69c0ba87e0806d682e0825c9e05215b5eeb,d54aaad52aaa54aa1555a9552aab2aaa155655d5555566afaa7a2aaaac5f03d5,400,400,2739,train,0
wpldd__WPLDD_Healthy__zc1542.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1542.jpg,d84c1e4563b3acbe5d519cd77edb0c2e8e670f8d8f444cbb90819f4c1bf59ff1,d52ba9552b556aadaaaa5aaaaaaa54aaaa5454aaaa8554aaaaf5555aaab5555a,400,400,2740,train,1
wpldd__WPLDD_Healthy__zc1543.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1543.jpg,27ba0eb8179c17d51de7d3dee0bdf5cb9d690df05bc1d5bb6b32a3e8d8c4441d,8038fc017ff85ffc707f0001400000007e035ffcfbff7fdfffff01ff70070100,400,400,2741,train,0
wpldd__WPLDD_Healthy__zc1544.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1544.jpg,421097263c41003b68a46b29ee6255066794f3ce95b9f8b9818cc07647ebd433,80e0f00f7f00fff0fff07fffffff7ffff81e1f83003c0fd7e0000dc000000000,400,400,2742,train,0
wpldd__WPLDD_Healthy__zc1545.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1545.jpg,5287cfbc9c355976b6bb92642096430b436b50a4bf7db0b823d42a36dc8f68ad,807ef8007e00bff0fffe07fffffb01fffe01007ff200017ffc000017ff800005,400,400,2743,validation,0
wpldd__WPLDD_Healthy__zc1546.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1546.jpg,3cf9a87ddf7a5b4c699efc5b7de3196cffa515063b234127e50953fa1b25cea3,d452b5552d5a5a55b2b5552ba52a5556aad55295acad536aaf5452caa5355a4a,400,400,2744,train,1
wpldd__WPLDD_Healthy__zc1547.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1547.jpg,3a7250b30188e6f04720adca85867de880b1c864f0b8727b406c75377505930b,81e0f81f7fc15ff070ff060f0000000060001ff0f0ff7ff7dbff3fdff8070780,400,400,2745,train,0
wpldd__WPLDD_Healthy__zc1548.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1548.jpg,aee3a78dd15e120367379f5bfaafc2000e2a82e733d5942c432ad9d4c5b3655c,8000ffc07fff07fffc001ffe7fe5409d00000019fe0003ffe401f22ccffafc8d,400,400,2746,train,1
wpldd__WPLDD_Healthy__zc1549.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc1549.jpg,2d093d7ccd94e234294a7eac168ce0bb0946177291f15a1e6cf883013c8aa272,878fc0fff0783c1ff80f1f03ff0103e0f04001f0fc0e03fffd0700ffff0000fe,400,400,2747,train,0
wpldd__WPLDD_Healthy__zc155.jpg,Healthy,Healthy,wpldd,wpldd,e44e1727c6afa25ecb3c969c75700debb8ac893f,WPLDD/Healthy/zc155.jpg,272940966961f31d7beb9fe2e4780c2fdc876fa82e9e963e94ad791e98e18c0a,803ffe007ffe01ff400360007fe07fff517f07e800000000ffa05fffd5fb5c0f,400,400,2748,train,0
