class,source,family,source_path,sha256,reason,kept_instead,detail
Healthy,suhas,suhas,Images/Healthy Wheat/01831.jpg,918666684d217a0ff7d1c8b2711f7ce2cd94c2b104cb551d3f2698c567dc1311,exact_duplicate,suhas/Images/Healthy Wheat/00161.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/01901.jpeg,f545e15be2b566b9b6052f2bdf8b727161467c61b34804319c789a501f9b5cf6,exact_duplicate,suhas/Images/Healthy Wheat/00171.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/02051.jpg,4ebd85a71bcd2c6eebfbfa3be1e9ea8a2420cb10a0d24d18053d9aca9673a52f,exact_duplicate,suhas/Images/Healthy Wheat/00181.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/02181.jpg,0218b3cf681ae8702f9a39e004138f9853c11973a80b93d23c4da20a55ca8d51,exact_duplicate,suhas/Images/Healthy Wheat/00201.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/02191.jpg,bb64b9d55e2cd2d56efc31aa5eb4a5d623ba29aee11ae8de3ea49e65fb7298c7,exact_duplicate,suhas/Images/Healthy Wheat/00211.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03201.jpg,239b49679850e0de3cd27a3523e3270767cd456762dc71fa8d2acddd1b5c96a1,exact_duplicate,suhas/Images/Healthy Wheat/00221.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03211.jpg,5486ae3c2b37267ecf12302064a9b8de902d5b5512def0586f32b465cb85586e,exact_duplicate,suhas/Images/Healthy Wheat/00231.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03221.jpg,ceea58a3d0debbaeb4429e3e23545f94acbfadac622223d18e7b906cf3f8d955,exact_duplicate,suhas/Images/Healthy Wheat/00241.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03341.jpg,9ac64effc716d1412e84ea27560b53e4dcc63de274a15397c8bd21573ec03e6a,exact_duplicate,suhas/Images/Healthy Wheat/00251.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03531.jpg,24f2102243684510a3aeb8bb2209e733fcc14e36f5c0cadee76b933b8b21efa7,exact_duplicate,suhas/Images/Healthy Wheat/00261.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03631.jpg,8992594c443907885ed547a287b80f6b17397ad03681db394e35ca2020875d93,exact_duplicate,suhas/Images/Healthy Wheat/00281.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/03691.jpg,8e21f2270e2fc7fbc5e42e963bbfbb6d19637b41fe5927463729d58b24c69695,exact_duplicate,suhas/Images/Healthy Wheat/00301.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/04281.jpg,82a3a33a83f346083164f6b23417bf0fbdcf4f2324432976023fde59a15c63fc,exact_duplicate,suhas/Images/Healthy Wheat/00311.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/04291.jpg,662c822212303e59d2be2f11237d2e72bd6b3edbc4f484811e7e9e829a17319d,exact_duplicate,suhas/Images/Healthy Wheat/00321.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/04741.jpg,2773ae78c0f4bbe3854b842fa706667adcb04500d053311ccbb5d752284c96a4,exact_duplicate,suhas/Images/Healthy Wheat/00371.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/05151.jpg,97a7e8dc5802286c10439464412f62eccb8a3a233648be69629412dba7b477dd,exact_duplicate,suhas/Images/Healthy Wheat/00381.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/05371.jpg,ecdbd11deadc3f920a0ee3b36f3c8e0aa9a29ad1812042dca23aa0b232460696,exact_duplicate,suhas/Images/Healthy Wheat/00401.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/05951.jpg,7d56e9987139d1770b42b92cfb47964a822d21471dc6a766c607444fd0519a83,exact_duplicate,suhas/Images/Healthy Wheat/05901.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/05981.jpg,dd6d600c27702376e9613eab7ee392817459528c3b40413b55bdec0fc399bfc4,exact_duplicate,suhas/Images/Healthy Wheat/01431.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06111.jpg,83e8fe634547664d8b6ac39ca1e9b609a6ad473c62dbfe2af4d528e3d23eceaa,exact_duplicate,suhas/Images/Healthy Wheat/06051.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06231.jpg,0740899d16e34d3eaf04b5b73cda9df875238e0c14f701a48e100e71fc9afbf9,exact_duplicate,suhas/Images/Healthy Wheat/00561.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06251.jpg,627bd27f3ae78eae55fd54aa5e5030a125d8476d842c9ab3f964a86b1e2bf42e,exact_duplicate,suhas/Images/Healthy Wheat/00441.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06261.jpg,4b125dfe026e96f69e061c87e128dd32419c53c8e2bef8f3ba0db94c1fd3ebf1,exact_duplicate,suhas/Images/Healthy Wheat/00451.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06401.jpg,662c822212303e59d2be2f11237d2e72bd6b3edbc4f484811e7e9e829a17319d,exact_duplicate,suhas/Images/Healthy Wheat/00321.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06421.jpg,1ad21c53b89530895091e5d319a0141f8e7fc00c9c8b0a57766fd4788674fbcb,exact_duplicate,suhas/Images/Healthy Wheat/00461.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06431.jpg,795c0d6c7df1f11773781761e8a30a9cc3a8687338dc9bb179cea71dfb7171fd,exact_duplicate,suhas/Images/Healthy Wheat/00471.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06451.jpg,1b7469a275256acf5d8906ebfd0fc6baaa0a0692dee6f0b921ec3974ce916fb4,exact_duplicate,suhas/Images/Healthy Wheat/00491.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06511.jpg,bb346be440123397f30b96fc57d3ec786500bd7521c6311f58bf7d9d42c003e3,exact_duplicate,suhas/Images/Healthy Wheat/06351.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06801.jpg,da7838557299d724e4147d9dc29f212033b597732af2d7d30fc3e362ee45c168,exact_duplicate,suhas/Images/Healthy Wheat/06071.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06821.jpg,bb173ce3a2649c2d270beec4da2215a27abdc777432d763db96e88d00da7f664,exact_duplicate,suhas/Images/Healthy Wheat/06081.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06851.jpg,68a750687506a3f39778a9c50fdd42677441135f2e199a59255a1ac1409e74e7,exact_duplicate,suhas/Images/Healthy Wheat/01191.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06871.jpg,9cd26bd1c3988484f57655045146fab5d34bace8606c0a1d956b84f2a18470bc,exact_duplicate,suhas/Images/Healthy Wheat/00501.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06891.jpg,40552aa38c38d4bd517eb4c2e88ca6d31274bb36ff7be4e44390c5163968fc0e,exact_duplicate,suhas/Images/Healthy Wheat/00521.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06901.jpg,63918701105035457b1752054cb9eeb3bff589607e4136b6c1b388ca9ed1e9c1,exact_duplicate,suhas/Images/Healthy Wheat/00531.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06911.jpg,213451622067a9dd0e7f07ba6397339658302ffc7926fafecdf12d29cafce73f,exact_duplicate,suhas/Images/Healthy Wheat/00541.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06931.jpg,0740899d16e34d3eaf04b5b73cda9df875238e0c14f701a48e100e71fc9afbf9,exact_duplicate,suhas/Images/Healthy Wheat/00561.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06941.jpg,34ca7065b416424d6e9c3cd3de1a57385a4a20b7e3054b4185e9a1557e09243b,exact_duplicate,suhas/Images/Healthy Wheat/00571.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06951.jpg,d45cf501b26ce89b72070173e5ff36dbc2574bb5fd0a4285fdf403eb4841771d,exact_duplicate,suhas/Images/Healthy Wheat/00581.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/06981.jpg,f74fd6e5239cb46c88e0335575e51b29cdea7c87bd2688cfb55a6456e2a90dcc,exact_duplicate,suhas/Images/Healthy Wheat/00611.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07021.jpg,e9fbacfb6b86703069dd7ad11e5d539c7e1686b3b87678b66021784c03f5ba59,exact_duplicate,suhas/Images/Healthy Wheat/00651.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07031.png,1ad63c330e1a7cb39158e7ce1a922df05e3c367bc0d1063b1044df716fc48fdb,exact_duplicate,suhas/Images/Healthy Wheat/00661.png,
Healthy,suhas,suhas,Images/Healthy Wheat/07061.jpg,23aa9d33874e130fff963fb1242ec9c75979ba5f6c2edcd8910189232153fbc1,exact_duplicate,suhas/Images/Healthy Wheat/00691.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07081.jpg,880ab2c5def6d5a753eaefaa5f7e86d850021851e500a71b65408168b964be95,exact_duplicate,suhas/Images/Healthy Wheat/00711.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07101.jpg,2b1f231e8e3bbbd6ab4f45a94b419428acce7bcc39595dfaa53ea81964175239,exact_duplicate,suhas/Images/Healthy Wheat/00741.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07111.jpg,bbb5c28c58dcb0568369fe32b4e1a87f99db4570537b876035d885b3ff048396,exact_duplicate,suhas/Images/Healthy Wheat/00751.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07121.jpg,53ee16a3164c92a0667017eab8b3cc9b833812e28b699393c422f63059ba4fe4,exact_duplicate,suhas/Images/Healthy Wheat/00761.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07131.jpg,59f42fa3b907d4c04a6ed34aa2087f98a27ec93a791d55b9f03edb2a9a12b2bb,exact_duplicate,suhas/Images/Healthy Wheat/00771.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07151.jpg,f9b84d23bd1c8ab171c2c789494c0b368e31afa0e71cb4307d75963a0fdd0604,exact_duplicate,suhas/Images/Healthy Wheat/00791.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07161.jpg,16ea8ef958d65fa5a139d87d6640c357d0d61d0c7ce314595664fa1e2a582bd1,exact_duplicate,suhas/Images/Healthy Wheat/00801.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07171.png,2e242238572b4d4a988673f2d7411ccdd5a0b9ec3bc48c50824f5d9205d8cbbd,exact_duplicate,suhas/Images/Healthy Wheat/00811.png,
Healthy,suhas,suhas,Images/Healthy Wheat/07181.jpg,7259834f2fd349269ab7338693cec365532e91ed6da93ac263457d2c954d2419,exact_duplicate,suhas/Images/Healthy Wheat/00821.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07211.jpg,1745c9432cb5af76239a9acc456234b7fe902bd49b522971151964f5c86fcded,exact_duplicate,suhas/Images/Healthy Wheat/00851.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07221.jpg,6f52778abade2c2769c92370c228e6c721444882a3ebd9bdbfbf68cd01f0e1c8,exact_duplicate,suhas/Images/Healthy Wheat/00861.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07231.jpg,1d1b25012a1fcbfd309fde0634ee0431160c247235726dc5fc58d886784f118b,exact_duplicate,suhas/Images/Healthy Wheat/00871.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07241.jpg,ccb2b712526b63a3546565d4a8398777c46249e370952a57c8df3c962977c4c6,exact_duplicate,suhas/Images/Healthy Wheat/00881.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07281.jpg,9e3e08746f743b7846bfffa7993018bc722783a806a88284f0ee01b2659ae862,exact_duplicate,suhas/Images/Healthy Wheat/00921.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07291.jpg,f831b380f71a2c368cb5cfadfed791bc22bff91c16c761bbe7e295e53e6ef61f,exact_duplicate,suhas/Images/Healthy Wheat/00931.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07301.jpg,866e0f1d16884806e1ad0229db0aa91a634974bd14fef3f8e535f8a6a4e35b78,exact_duplicate,suhas/Images/Healthy Wheat/00941.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07311.jpg,703cf48249f325a7e989e413c0eaa787c72002c59c252113370eab8735f43003,exact_duplicate,suhas/Images/Healthy Wheat/00951.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07321.jpg,3850cff7d21d0a156adb9da4698798ef7aa2033c964c5272be0cd43280a17fa1,exact_duplicate,suhas/Images/Healthy Wheat/00961.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07331.jpg,79eb09fdd27277714cac7836bc9d9eddbc58f0871f13ce2975f9af43871df5ad,exact_duplicate,suhas/Images/Healthy Wheat/00971.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07341.jpg,9929d12c761650ceebdd457577e5b05d2577d4ce965673cc9de0e90f7555caa9,exact_duplicate,suhas/Images/Healthy Wheat/00981.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07381.jpg,98065bb9a6b9590225b8a6bfceb679d042d989058f475f71667e9be9e56645cb,exact_duplicate,suhas/Images/Healthy Wheat/00051.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07401.jpg,0800591f3792a4163c557641fa71595b2a3d3392ee6f5a6b4a651ed6c806c083,exact_duplicate,suhas/Images/Healthy Wheat/01081.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07411.jpg,0502a970cd3017414084f57944268567e692a865fbe5bc8aa89415f23f8f594d,exact_duplicate,suhas/Images/Healthy Wheat/01091.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07451.jpg,4a1c2705c766b6e8139f66dbc7fc52b07c24b8fbc52a07f79080ed5560662e0d,exact_duplicate,suhas/Images/Healthy Wheat/01141.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07471.jpg,1a7a5dd1f0939e060d7cfd6f0f72f6ee8202848dee0932d4b88e9dfc502b18f9,exact_duplicate,suhas/Images/Healthy Wheat/01161.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07481.jpg,40709f0976bf4cc58920a715ec0e6f6b7acdc93d146cb26095a12fd574d99a62,exact_duplicate,suhas/Images/Healthy Wheat/01171.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07491.jpg,4cfb8257b5aeb582c3d7fbb869dc5cb84088e80ae694b6c3044a2871e2e2f4af,exact_duplicate,suhas/Images/Healthy Wheat/01181.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07501.jpg,68a750687506a3f39778a9c50fdd42677441135f2e199a59255a1ac1409e74e7,exact_duplicate,suhas/Images/Healthy Wheat/01191.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07511.jpg,8fd5e730ede96f772ee02552846f47f0f7b5e6f9469aaa48b75b21cd36fc25a1,exact_duplicate,suhas/Images/Healthy Wheat/01201.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07521.jpg,87423284156af1aa859d4e32ccc1e1f12c4cbe2f81e67612c615b4679bd04616,exact_duplicate,suhas/Images/Healthy Wheat/01211.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07541.jpg,601270c749cc9bae5fa5ab6eca2494fce01020d173363753d386a65707874379,exact_duplicate,suhas/Images/Healthy Wheat/01231.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07551.jpg,ed7da78412432ff653718e386e365935b179b0a0ef1abc8b7cc32e3ea294e47c,exact_duplicate,suhas/Images/Healthy Wheat/01241.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07561.jpg,8bfb8cf45a7a1bfba614e8c089f3b5cbb29941f82cc01a5e1b6429cfde398dbf,exact_duplicate,suhas/Images/Healthy Wheat/01251.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07571.jpg,4f4c4464cded398cc48c59ffa35948360d43be70ba4ee57484b7b11e6396e378,exact_duplicate,suhas/Images/Healthy Wheat/01261.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07581.jpg,d0a83ae83975e607186c57bb6ec16f7ddbb3715aa15d691056719397bd728425,exact_duplicate,suhas/Images/Healthy Wheat/01271.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07591.jpg,b07ea8d5e9856e71fd3bc06e873fb64b2d7747edd5e67a8808258712fc27c4a1,exact_duplicate,suhas/Images/Healthy Wheat/01281.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07601.jpg,c4e0e6df93dfe73bec0cc0978f7697a549e2e064c88cf13a74b3f63cd117f252,exact_duplicate,suhas/Images/Healthy Wheat/01301.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07611.png,908d1287a3506b2a8bd359d296b167b010b18a931104fc94ab1b2739f4dc106a,exact_duplicate,suhas/Images/Healthy Wheat/01311.png,
Healthy,suhas,suhas,Images/Healthy Wheat/07621.jpg,77b05591ee3b99d0e5cfbeca2ba641304d46d03943b02f0e5ac9a4ad3bea46fa,exact_duplicate,suhas/Images/Healthy Wheat/01321.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07631.jpg,7434f6e949869714860556c74a36d5976c71c5ce6f4c009a665603b499cb13e9,exact_duplicate,suhas/Images/Healthy Wheat/01331.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07641.jpg,1346ce0113a4ce91af85989a9fc8d6c32c7e43d953d45043dee485d62116f423,exact_duplicate,suhas/Images/Healthy Wheat/01341.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07651.jpg,a83ba910eef64c9c8344e14636a180bdc5cdae67788f8861944bea039b35c252,exact_duplicate,suhas/Images/Healthy Wheat/01351.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07661.jpg,703cf48249f325a7e989e413c0eaa787c72002c59c252113370eab8735f43003,exact_duplicate,suhas/Images/Healthy Wheat/00951.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07681.jpg,95f92d1a97536b5144b7a21ef1a63cf8aa9264097129f98e795009d8f6412939,exact_duplicate,suhas/Images/Healthy Wheat/01391.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07701.jpg,7259834f2fd349269ab7338693cec365532e91ed6da93ac263457d2c954d2419,exact_duplicate,suhas/Images/Healthy Wheat/00821.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07711.jpg,dd6d600c27702376e9613eab7ee392817459528c3b40413b55bdec0fc399bfc4,exact_duplicate,suhas/Images/Healthy Wheat/01431.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07731.jpeg,d696cebbf79f4cae15120a8c0e09aa7d82eff653f68c2021a1fc77f7edbc1fb7,exact_duplicate,suhas/Images/Healthy Wheat/01451.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07741.jpeg,e0b9113c25715fa064d9a60510ef8ca2f7568be2687898263cfbf914e68b47bf,exact_duplicate,suhas/Images/Healthy Wheat/01461.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07751.jpeg,02e32e1b2d1f1b14bab1ef5248dd353e1915ab06678e42689c4d1ef0502193ab,exact_duplicate,suhas/Images/Healthy Wheat/01471.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07761.jpeg,68d76262d118d9aabab80f59ae7db50e21d4320fb4b57dac5adc6cac15a67956,exact_duplicate,suhas/Images/Healthy Wheat/01491.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07771.jpeg,868979d8c368ce41214d256fc3d86a496c9a39946d990b930c3e027ea936f596,exact_duplicate,suhas/Images/Healthy Wheat/01511.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07781.jpeg,e9c66143df07fbc56b2ef2f483432a543e074b263cbbe3b512bb22bbaf84435f,exact_duplicate,suhas/Images/Healthy Wheat/01521.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07791.jpeg,4aaad05faa9a0a938f5698490628a4e485c929474c2416ff01d4a2ae418ce2be,exact_duplicate,suhas/Images/Healthy Wheat/01531.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07801.jpeg,63602e1984348842e787b13e82d8e4ff91e3e6bcf0b54a841b7bcfd25f265882,exact_duplicate,suhas/Images/Healthy Wheat/01541.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07811.jpeg,fef82c0d41bd31ba1e850137b8c5fbc453c199fc7041a692f5f6ab86512c6c67,exact_duplicate,suhas/Images/Healthy Wheat/01551.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07821.jpeg,c7110df09e200cf8acc7a81d586ecf3b78d52cc984296301ef02b7b548923582,exact_duplicate,suhas/Images/Healthy Wheat/01561.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07831.jpeg,cefe7add27da7ff2100b4a2a5701569015927ff3b9ba386f03f5ef5f3e36450b,exact_duplicate,suhas/Images/Healthy Wheat/01571.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07841.jpeg,e4dfc9ddeb4782f034fd3c1dcaa19ddd270b0ca0fd91cb3004d05eb08d74a6c0,exact_duplicate,suhas/Images/Healthy Wheat/01581.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07851.jpeg,a4dcb67a3c9d3ef64f9b7aa97bd59d8a5d620be78420417d0ffbc3562e593e0e,exact_duplicate,suhas/Images/Healthy Wheat/01591.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07861.jpeg,29705495b6036c3fe36b68bb819a5f7fe044c822665de53386ebcaa977de943d,exact_duplicate,suhas/Images/Healthy Wheat/01601.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07871.jpeg,c86090f486ad14ec0c9565f41a9b52b99a4f284e04341ae2a161fdd058f88efa,exact_duplicate,suhas/Images/Healthy Wheat/01611.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07881.jpeg,77912bf34751b5dc116471b00bd16676a00619dd316e63525dc5b88474004d23,exact_duplicate,suhas/Images/Healthy Wheat/01621.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07891.jpeg,0dded269c5dc558366875cf96ab48233b7995174bc4074b148050f727b04df6f,exact_duplicate,suhas/Images/Healthy Wheat/01631.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07901.jpeg,1e83e02fba25bc708e57e18308f6eb7c10fe5616f90b8f1d8f865f3854a977da,exact_duplicate,suhas/Images/Healthy Wheat/01641.jpeg,
Healthy,suhas,suhas,Images/Healthy Wheat/07911.jpg,a7a31553821b5797e26ebcb4406fae7e54d58ecf1caeef4fcf4b77cc1da8f1da,exact_duplicate,suhas/Images/Healthy Wheat/01651.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07921.jpg,93cc1e46118141907ce2a7233974989bad6813f0f5e2d70a0c0ae549873d270f,exact_duplicate,suhas/Images/Healthy Wheat/01661.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07931.jpg,80e2226caba57b550d220ebb56fc27b7e22a7e61b3da7ce9bb7432251d7a7f40,exact_duplicate,suhas/Images/Healthy Wheat/01671.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07941.jpg,55da02cedc244397d80f695ec085a90dbed1e7beaafc3a746a597cf43b0707b5,exact_duplicate,suhas/Images/Healthy Wheat/01681.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07951.jpg,d6e14f3ee10b861826ef17dfbf2bead2b53048f3cb4d7f7a259cc55e60ba5b08,exact_duplicate,suhas/Images/Healthy Wheat/01691.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07961.jpg,c73442c142eaca97330285c65724d70328b2cc3f64e86b63b92bf8756ac935e0,exact_duplicate,suhas/Images/Healthy Wheat/01701.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07971.jpg,af545a31095dd09f221b8cda82772bc45909f715e342e229e7131f6951314174,exact_duplicate,suhas/Images/Healthy Wheat/01711.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07981.jpg,83b6afdf9d53641ebfe4eb209b80d2626eb6ba484d31312803a27e93adf19590,exact_duplicate,suhas/Images/Healthy Wheat/01721.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/07991.jpg,122a0866ef9c1677d92fb33c44acbfb12a274f771ec95624883a3e615f9fb30d,exact_duplicate,suhas/Images/Healthy Wheat/01731.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08001.jpg,7a5c190493ed82ed957cd19bd8de0b25920133adccbfb46fb94dc5177e6cdee1,exact_duplicate,suhas/Images/Healthy Wheat/01741.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08011.jpg,4e5426f7b55f397dcbe5b7cb387315289f2667c884cbbb376efdb93950ff084b,exact_duplicate,suhas/Images/Healthy Wheat/01751.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08021.jpg,504b55d8568354b106b52126324918e9b6056c6dd8a348998efd0e338b787600,exact_duplicate,suhas/Images/Healthy Wheat/01761.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08031.jpg,cbd90fc33349031c451cc82c0dd6e165e62e3a9c92ac0930afc9695d5bcd4685,exact_duplicate,suhas/Images/Healthy Wheat/01771.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08041.jpg,e2c0931608d8da75ab08dee3bbada83d290311d026e77804c2a35e95e446a3a9,exact_duplicate,suhas/Images/Healthy Wheat/01781.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08051.jpg,bd92d3a15f38100767a1340829326edec6bd769c0d610b5d2db90c5507e70972,exact_duplicate,suhas/Images/Healthy Wheat/01791.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08061.jpg,b5df026a4a82caf28a3bf5955b06faf9fba32f88090559acf59fdc359a170125,exact_duplicate,suhas/Images/Healthy Wheat/01801.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08071.jpg,27b64e6c157dd7f3596f8e0b181158758d334a578dbfd075601e1122fa7e4155,exact_duplicate,suhas/Images/Healthy Wheat/01811.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08081.jpg,c94fc2d985c069a8e894f102f0eefdc0773a0f46e7a0ece34bc499eaec772f35,exact_duplicate,suhas/Images/Healthy Wheat/01821.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08091.jpg,afbbb763960090f5c35e93c4c09097aa75985320b6c32e4a4fb798cb258392cc,exact_duplicate,suhas/Images/Healthy Wheat/01841.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08101.jpg,4dd535b50d4b739fe2e98134587cc74bb06d933d5d01ce4d1e5bf0a8d02f64c7,exact_duplicate,suhas/Images/Healthy Wheat/01851.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08111.jpg,7064a14a4f70bccc31fb9c51bac520b59d8254f14b6a45bd75feb61dff49b238,exact_duplicate,suhas/Images/Healthy Wheat/01861.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08121.jpg,a8ca9e0e8f1c010ffc603413a749f2ac600342ff50ca7bb4377a77db9a3266e9,exact_duplicate,suhas/Images/Healthy Wheat/01871.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08131.jpg,a52b95544b5bcb11e76ee36075b8bdf65e5ce99b080afa20d9aef54e49d4622d,exact_duplicate,suhas/Images/Healthy Wheat/01881.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08141.jpg,4ae572d5c3ed6c9703ba8acca25b895d2696ce24a504f1aaf4feb136b39693f9,exact_duplicate,suhas/Images/Healthy Wheat/01891.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/08151.jpg,3bff2a0c33da9cc1ca918d0ef7506c7410e7f383a6587f843418c2844ce55150,exact_duplicate,suhas/Images/Healthy Wheat/01911.jpg,
